server_time,price,open,high,low,prev_close,cum_volume,cum_amount,tick_vol,tick_amt
09:25:00,50.1,50.1,50.1,50.1,50.59,233400.0,11693340.0,233400.0,11693340.0
09:30:00,50.25,50.1,50.5,49.49,50.59,476000.0,23842762.0,242600.0,12149422.0
09:30:03,50.6,50.1,50.85,49.49,50.59,685500.0,34403929.0,209500.0,10561167.0
09:30:06,50.730000000000004,50.1,50.86,49.49,50.59,737500.0,37042163.0,52000.0,2638234.0
09:30:09,50.910000000000004,50.1,51.2,49.49,50.59,775500.0,38978915.99999999,38000.0,1936752.9999999925
09:30:12,50.86,50.1,51.38,49.49,50.59,805800.0,40526617.0,30300.0,1547701.0000000075
09:30:15,50.81,50.1,51.38,49.49,50.59,860400.0,43305474.00000001,54600.0,2778857.0000000075
09:30:18,50.75,50.1,51.38,49.49,50.59,944600.0,47578458.00000001,84200.0,4272984.0
09:30:21,50.63,50.1,51.38,49.49,50.59,1074200.0,54146497.0,129600.0,6568038.999999993
09:30:24,50.68,50.1,51.38,49.49,50.59,1216400.0,61354640.0,142200.0,7208143.0
09:30:27,50.63,50.1,51.38,49.49,50.59,1387700.0,70032553.00000001,171300.0,8677913.000000015
09:30:30,50.79,50.1,51.38,49.49,50.59,1445100.0,72943702.0,57400.0,2911148.999999985
09:30:33,50.800000000000004,50.1,51.38,49.49,50.59,1576100.0,79596091.0,131000.0,6652389.0
09:30:36,50.82,50.1,51.38,49.49,50.59,1659900.0,83853727.00000001,83800.0,4257636.000000015
09:30:39,51.01,50.1,51.38,49.49,50.59,1690600.0,85417296.0,30700.0,1563568.999999985
09:30:42,51.2,50.1,51.38,49.49,50.59,1722100.0,87027158.0,31500.0,1609862.0
09:30:45,51.15,50.1,51.38,49.49,50.59,1785300.0,90260239.0,63200.0,3233081.0
09:30:48,51.06,50.1,51.38,49.49,50.59,1854300.0,93777690.0,69000.0,3517451.0
09:30:51,51.050000000000004,50.1,51.38,49.49,50.59,1932300.0,97744090.00000001,78000.0,3966400.000000015
09:30:54,50.63,50.1,51.38,49.49,50.59,1993500.0,100843863.0,61200.0,3099772.999999985
09:30:57,50.25,50.1,51.38,49.49,50.59,2127300.0,107574133.00000001,133800.0,6730270.000000015
09:31:00,49.97,50.1,51.38,49.49,50.59,2421400.0,122336713.0,294100.0,14762579.999999985
09:31:03,49.78,50.1,51.38,49.49,50.59,2438600.0,123194423.00000001,17200.0,857710.0000000149
09:31:06,49.980000000000004,50.1,51.38,49.49,50.59,2552000.0,128841464.00000001,113400.0,5647041.0
09:31:09,50.38,50.1,51.38,49.49,50.59,2569900.0,129737987.00000001,17900.0,896523.0
09:31:12,50.13,50.1,51.38,49.49,50.59,2577100.0,130099754.0,7200.0,361766.9999999851
09:31:15,50.26,50.1,51.38,49.49,50.59,2599300.0,131212633.0,22200.0,1112879.0
09:31:18,50.1,50.1,51.38,49.49,50.59,2612400.0,131870324.0,13100.0,657691.0
09:31:21,50.050000000000004,50.1,51.38,49.49,50.59,2630500.0,132775807.0,18100.0,905483.0
09:31:24,50.04,50.1,51.38,49.49,50.59,2643100.0,133405944.0,12600.0,630137.0
09:31:27,50.050000000000004,50.1,51.38,49.49,50.59,2670000.0,134750559.0,26900.0,1344615.0
09:31:30,49.99,50.1,51.38,49.49,50.59,2685500.0,135524655.0,15500.0,774096.0
09:31:33,49.72,50.1,51.38,49.49,50.59,2699000.0,136198134.0,13500.0,673479.0
09:31:36,49.89,50.1,51.38,49.49,50.59,2713700.0,136931229.0,14700.0,733095.0
09:31:39,49.89,50.1,51.38,49.49,50.59,2729700.0,137729705.00000003,16000.0,798476.0000000298
09:31:42,49.94,50.1,51.38,49.49,50.59,2748500.0,138668087.0,18800.0,938381.9999999702
09:31:45,49.89,50.1,51.38,49.49,50.59,2756200.0,139052073.0,7700.0,383986.0
09:31:48,49.89,50.1,51.38,49.49,50.59,2761900.0,139336183.99999997,5700.0,284110.9999999702
09:31:51,49.980000000000004,50.1,51.38,49.49,50.59,2773600.0,139920229.00000003,11700.0,584045.0000000596
09:31:54,49.93,50.1,51.38,49.49,50.59,2783400.0,140409006.0,9800.0,488776.9999999702
09:31:57,49.89,50.1,51.38,49.49,50.59,2796400.0,141057928.0,13000.0,648922.0
09:32:00,49.68,50.1,51.38,49.49,50.59,2820900.0,142276072.00000003,24500.0,1218144.0000000298
09:32:03,49.69,50.1,51.38,49.49,50.59,2842200.0,143334258.00000003,21300.0,1058186.0
09:32:06,49.72,50.1,51.38,49.49,50.59,2858900.0,144165760.99999997,16700.0,831502.9999999404
09:32:09,49.72,50.1,51.38,49.49,50.59,2867600.0,144598296.0,8700.0,432535.0000000298
09:32:12,49.88,50.1,51.38,49.49,50.59,2890600.0,145742751.0,23000.0,1144455.0
09:32:15,49.89,50.1,51.38,49.49,50.59,2907100.0,146564566.0,16500.0,821815.0
09:32:18,49.77,50.1,51.38,49.49,50.59,2930600.0,147736444.0,23500.0,1171878.0
09:32:21,49.83,50.1,51.38,49.49,50.59,2937900.0,148100056.0,7300.0,363612.0
09:32:24,49.71,50.1,51.38,49.49,50.59,2955000.0,148950114.0,17100.0,850058.0
09:32:27,49.84,50.1,51.38,49.49,50.59,3062700.0,154297297.99999997,107700.0,5347183.99999997
09:32:30,49.79,50.1,51.38,49.49,50.59,3078900.0,155104173.0,16200.0,806875.0000000298
09:32:33,49.84,50.1,51.38,49.49,50.59,3091100.0,155711858.00000003,12200.0,607685.0000000298
09:32:36,49.83,50.1,51.38,49.49,50.59,3103900.0,156349297.0,12800.0,637438.9999999702
09:32:39,49.83,50.1,51.38,49.49,50.59,3109500.0,156628218.99999997,5600.0,278921.9999999702
09:32:42,49.75,50.1,51.38,49.49,50.59,3122000.0,157250329.0,12500.0,622110.0000000298
09:32:45,49.71,50.1,51.38,49.49,50.59,3142900.0,158290150.00000003,20900.0,1039821.0000000298
09:32:48,49.660000000000004,50.1,51.38,49.49,50.59,3332900.0,167734537.00000003,190000.0,9444387.0
09:32:51,49.550000000000004,50.1,51.38,49.49,50.59,3349300.0,168547351.0,16400.0,812813.9999999702
09:32:54,49.61,50.1,51.38,49.49,50.59,3369900.0,169567694.00000003,20600.0,1020343.0000000298
09:32:57,49.550000000000004,50.1,51.38,49.49,50.59,3376300.0,169884872.0,6400.0,317177.9999999702
09:33:00,49.53,50.1,51.38,49.49,50.59,3383900.0,170261239.0,7600.0,376367.0
09:33:03,49.5,50.1,51.38,49.49,50.59,3391200.0,170622779.0,7300.0,361540.0
09:33:06,49.5,50.1,51.38,49.49,50.59,3416500.0,171875325.00000003,25300.0,1252546.0000000298
09:33:09,49.56,50.1,51.38,49.49,50.59,3460200.0,174041725.0,43700.0,2166399.99999997
09:33:12,49.57,50.1,51.38,49.49,50.59,3478300.0,174939513.0,18100.0,897788.0
09:33:15,49.58,50.1,51.38,49.49,50.59,3484700.0,175257004.00000003,6400.0,317491.0000000298
09:33:18,49.6,50.1,51.38,49.49,50.59,3491500.0,175594440.00000003,6800.0,337436.0
09:33:21,49.6,50.1,51.38,49.49,50.59,3495700.0,175802745.0,4200.0,208304.9999999702
09:33:24,49.6,50.1,51.38,49.49,50.59,3508300.0,176427696.99999997,12600.0,624951.9999999702
09:33:27,49.620000000000005,50.1,51.38,49.49,50.59,3582800.0,180116308.0,74500.0,3688611.00000003
09:33:30,49.64,50.1,51.38,49.49,50.59,3589400.0,180443865.0,6600.0,327557.0
09:33:33,49.7,50.1,51.38,49.49,50.59,3598100.0,180875959.0,8700.0,432094.0
09:33:36,49.71,50.1,51.38,49.49,50.59,3606200.0,181278376.0,8100.0,402417.0
09:33:39,49.76,50.1,51.38,49.49,50.59,3626400.0,182282550.0,20200.0,1004174.0
09:33:42,49.88,50.1,51.38,49.49,50.59,3634400.0,182681217.0,8000.0,398667.0
09:33:45,50.06,50.1,51.38,49.49,50.59,3640200.0,182971143.99999997,5800.0,289926.9999999702
09:33:48,50.09,50.1,51.38,49.49,50.59,3650400.0,183481784.0,10200.0,510640.0000000298
09:33:51,50.18,50.1,51.38,49.49,50.59,3655800.0,183752492.0,5400.0,270708.0
09:33:54,50.25,50.1,51.38,49.49,50.59,3667300.0,184330265.0,11500.0,577773.0
09:33:57,50.31,50.1,51.38,49.49,50.59,3688300.0,185387405.0,21000.0,1057140.0
09:34:00,50.28,50.1,51.38,49.49,50.59,3705800.0,186267736.0,17500.0,880331.0
09:34:03,50.09,50.1,51.38,49.49,50.59,3746600.0,188316229.0,40800.0,2048493.0
09:34:06,50.13,50.1,51.38,49.49,50.59,3820500.0,192023091.0,73900.0,3706862.0
09:34:09,50.19,50.1,51.38,49.49,50.59,3826600.0,192329451.00000003,6100.0,306360.0000000298
09:34:12,50.22,50.1,51.38,49.49,50.59,3835400.0,192771201.0,8800.0,441749.9999999702
09:34:15,50.15,50.1,51.38,49.49,50.59,3840200.0,193011914.99999997,4800.0,240713.9999999702
09:34:18,50.09,50.1,51.38,49.49,50.59,3861900.0,194099301.0,21700.0,1087386.0000000298
09:34:21,50.07,50.1,51.38,49.49,50.59,3864700.0,194239502.0,2800.0,140201.0
09:34:24,50.06,50.1,51.38,49.49,50.59,3868700.0,194439689.00000003,4000.0,200187.0000000298
09:34:27,50.08,50.1,51.38,49.49,50.59,3876600.0,194835163.00000003,7900.0,395474.0
09:34:30,50.07,50.1,51.38,49.49,50.59,3877700.0,194890232.0,1100.0,55068.9999999702
09:34:33,50.08,50.1,51.38,49.49,50.59,3886900.0,195350999.0,9200.0,460767.0
09:34:36,50.08,50.1,51.38,49.49,50.59,3889600.0,195486219.0,2700.0,135220.0
09:34:39,50.08,50.1,51.38,49.49,50.59,3903700.0,196192437.0,14100.0,706218.0
09:34:42,50.08,50.1,51.38,49.49,50.59,3907400.0,196377758.0,3700.0,185321.0
09:34:45,50.050000000000004,50.1,51.38,49.49,50.59,3966000.0,199308569.0,58600.0,2930811.0
09:34:48,50.050000000000004,50.1,51.38,49.49,50.59,3973800.0,199698875.0,7800.0,390306.0
09:34:51,49.97,50.1,51.38,49.49,50.59,4008500.0,201435296.0,34700.0,1736421.0
09:34:54,50.050000000000004,50.1,51.38,49.49,50.59,4012300.0,201625460.00000003,3800.0,190164.0000000298
09:34:57,50.050000000000004,50.1,51.38,49.49,50.59,4019900.0,202005703.0,7600.0,380242.9999999702
09:35:00,50.02,50.1,51.38,49.49,50.59,4021900.0,202105753.0,2000.0,100050.0
09:35:03,49.980000000000004,50.1,51.38,49.49,50.59,4029300.0,202475704.0,7400.0,369951.0
09:35:06,50.0,50.1,51.38,49.49,50.59,4034600.0,202740627.0,5300.0,264923.0
09:35:09,49.97,50.1,51.38,49.49,50.59,4051400.0,203580163.99999997,16800.0,839536.9999999702
09:35:12,49.97,50.1,51.38,49.49,50.59,4062100.0,204114630.00000003,10700.0,534466.0000000596
09:35:15,49.95,50.1,51.38,49.49,50.59,4070700.0,204544359.0,8600.0,429728.9999999702
