server_time,price,open,high,low,prev_close,cum_volume,cum_amount,tick_vol,tick_amt
09:25:00,59.42,59.42,59.42,59.42,59.38,103500.0,6149970.0,103500.0,6149970.0
09:30:00,59.76,59.42,59.76,59.370000000000005,59.38,155400.0,9238825.0,51900.0,3088855.0
09:30:03,59.32,59.42,59.800000000000004,59.300000000000004,59.38,231800.0,13780935.0,76400.0,4542110.0
09:30:06,59.2,59.42,59.800000000000004,59.2,59.38,240000.0,14267281.0,8200.0,486346.0
09:30:09,59.35,59.42,59.800000000000004,59.07,59.38,338700.0,20124082.0,98700.0,5856801.0
09:30:12,59.49,59.42,59.800000000000004,59.07,59.38,392800.0,23341261.0,54100.0,3217179.0
09:30:15,59.480000000000004,59.42,59.800000000000004,59.07,59.38,400200.0,23781633.000000004,7400.0,440372.0000000037
09:30:18,59.44,59.42,59.800000000000004,59.07,59.38,405100.0,24072914.999999996,4900.0,291281.99999999255
09:30:21,59.300000000000004,59.42,59.800000000000004,59.07,59.38,414900.0,24655101.000000004,9800.0,582186.0000000075
09:30:24,59.410000000000004,59.42,59.800000000000004,59.07,59.38,436900.0,25957582.999999996,22000.0,1302481.9999999925
09:30:27,59.35,59.42,59.800000000000004,59.07,59.38,438400.0,26046669.000000004,1500.0,89086.00000000745
09:30:30,59.4,59.42,59.800000000000004,59.07,59.38,445600.0,26473959.0,7200.0,427289.9999999963
09:30:33,59.4,59.42,59.800000000000004,59.07,59.38,458200.0,27221771.0,12600.0,747812.0
09:30:36,59.31,59.42,59.800000000000004,59.07,59.38,463600.0,27542093.0,5400.0,320322.0
09:30:39,59.29,59.42,59.800000000000004,59.07,59.38,494900.0,29397850.0,31300.0,1855757.0
09:30:42,59.19,59.42,59.800000000000004,59.0,59.38,511900.0,30403376.0,17000.0,1005526.0
09:30:45,59.2,59.42,59.800000000000004,59.0,59.38,516400.0,30669464.0,4500.0,266088.0
09:30:48,59.2,59.42,59.800000000000004,59.0,59.38,522200.0,31012579.999999996,5800.0,343115.9999999963
