server_time,price,open,high,low,prev_close,cum_volume,cum_amount,tick_vol,tick_amt
09:30:00,50.100000,51.140000,51.140000,49.380000,50.390000,1060200.000000,53430000.000000,1060200.000000,53430000.000000
09:31:00,49.630000,50.110000,50.230000,49.600000,50.390000,1798400.000000,90300000.000000,738200.000000,36870000.000000
09:32:00,49.650000,49.450000,49.650000,49.230000,50.390000,2251900.000000,112700000.000000,453500.000000,22400000.000000
09:33:00,49.450000,49.800000,49.820000,49.350000,50.390000,2527000.000000,126350000.000000,275100.000000,13650000.000000
09:34:00,49.200000,49.450000,49.450000,49.200000,50.390000,2851300.000000,142360000.000000,324300.000000,16010000.000000
09:35:00,48.530000,49.230000,49.230000,48.510000,50.390000,3642700.000000,181050000.000000,791400.000000,38690000.000000
09:36:00,48.990000,48.560000,49.000000,48.560000,50.390000,4053600.000000,201050000.000000,410900.000000,20000000.000000
09:37:00,48.650000,48.880000,49.000000,48.650000,50.390000,4486200.000000,222180000.000000,432600.000000,21130000.000000
09:38:00,48.810000,48.600000,48.840000,48.600000,50.390000,4685800.000000,231890000.000000,199600.000000,9710000.000000
09:39:00,49.350000,48.800000,49.350000,48.710000,50.390000,4955800.000000,245120000.000000,270000.000000,13230000.000000
09:40:00,49.730000,49.260000,49.730000,49.260000,50.390000,5390800.000000,266600000.000000,435000.000000,21480000.000000
09:41:00,49.990000,49.670000,50.000000,49.630000,50.390000,5655900.000000,279800000.000000,265100.000000,13200000.000000
09:42:00,50.330000,50.020000,50.370000,50.000000,50.390000,5822000.000000,288140000.000000,166100.000000,8340000.000000
09:43:00,50.510000,50.230000,50.880000,50.230000,50.390000,6529500.000000,323920000.000000,707500.000000,35780000.000000
09:44:00,50.500000,50.510000,50.570000,50.370000,50.390000,6804100.000000,337780000.000000,274600.000000,13860000.000000
09:45:00,50.680000,50.410000,50.920000,50.320000,50.390000,7166000.000000,356110000.000000,361900.000000,18330000.000000
09:46:00,50.580000,50.730000,50.900000,50.580000,50.390000,7490100.000000,372540000.000000,324100.000000,16430000.000000
09:47:00,50.300000,50.540000,50.540000,50.300000,50.390000,7651000.000000,380650000.000000,160900.000000,8110000.000000
09:48:00,50.020000,50.250000,50.300000,49.990000,50.390000,7779000.000000,387060000.000000,128000.000000,6410000.000000
09:49:00,50.110000,49.990000,50.200000,49.970000,50.390000,7857700.000000,391000000.000000,78700.000000,3940000.000000
09:50:00,50.260000,50.100000,50.500000,50.070000,50.390000,7997800.000000,398050000.000000,140100.000000,7050000.000000
09:51:00,49.890000,50.200000,50.200000,49.860000,50.390000,8129800.000000,404650000.000000,132000.000000,6600000.000000
09:52:00,49.710000,49.880000,49.880000,49.540000,50.390000,8291300.000000,412660000.000000,161500.000000,8010000.000000
09:53:00,49.670000,49.680000,49.690000,49.580000,50.390000,8394000.000000,417760000.000000,102700.000000,5100000.000000
09:54:00,49.680000,49.680000,49.840000,49.680000,50.390000,8459900.000000,421040000.000000,65900.000000,3280000.000000
09:55:00,49.370000,49.600000,49.600000,49.330000,50.390000,8604900.000000,428210000.000000,145000.000000,7170000.000000
09:56:00,49.380000,49.340000,49.410000,49.340000,50.390000,8681800.000000,432010000.000000,76900.000000,3800000.000000
09:57:00,49.400000,49.400000,49.470000,49.380000,50.390000,8756000.000000,435680000.000000,74200.000000,3670000.000000
09:58:00,49.470000,49.410000,49.470000,49.350000,50.390000,8817900.000000,438740000.000000,61900.000000,3060000.000000
09:59:00,49.390000,49.460000,49.490000,49.390000,50.390000,8938500.000000,444700000.000000,120600.000000,5960000.000000
10:00:00,49.000000,49.320000,49.320000,49.000000,50.390000,9135756.000000,454380000.000000,197256.000000,9680000.000000
10:01:00,49.280000,49.000000,49.360000,49.000000,50.390000,9251300.000000,460060000.000000,115544.000000,5680000.000000
10:02:00,49.370000,49.360000,49.370000,49.200000,50.390000,9325300.000000,463710000.000000,74000.000000,3650000.000000
10:03:00,49.670000,49.370000,49.710000,49.370000,50.390000,9409800.000000,467900000.000000,84500.000000,4190000.000000
10:04:00,49.440000,49.640000,49.640000,49.380000,50.390000,9457100.000000,470240000.000000,47300.000000,2340000.000000
10:05:00,49.310000,49.410000,49.440000,49.310000,50.390000,9518700.000000,473280000.000000,61600.000000,3040000.000000
10:06:00,49.190000,49.330000,49.330000,49.150000,50.390000,9639900.000000,479250000.000000,121200.000000,5970000.000000
10:07:00,49.130000,49.260000,49.260000,49.130000,50.390000,9698500.000000,482130000.000000,58600.000000,2880000.000000
10:08:00,49.030000,49.130000,49.160000,49.010000,50.390000,9805300.000000,487370000.000000,106800.000000,5240000.000000
10:09:00,48.900000,49.010000,49.010000,48.880000,50.390000,9906800.000000,492340000.000000,101500.000000,4970000.000000
10:10:00,49.010000,48.930000,49.010000,48.900000,50.390000,10091600.000000,501380000.000000,184800.000000,9040000.000000
10:11:00,49.250000,49.010000,49.250000,49.010000,50.390000,10193757.000000,506400000.000000,102157.000000,5020000.000000
10:12:00,49.250000,49.220000,49.350000,49.180000,50.390000,10240157.000000,508690000.000000,46400.000000,2290000.000000
10:13:00,49.180000,49.270000,49.270000,49.130000,50.390000,10313057.000000,512280000.000000,72900.000000,3590000.000000
10:14:00,49.220000,49.220000,49.320000,49.210000,50.390000,10391757.000000,516160000.000000,78700.000000,3880000.000000
10:15:00,49.190000,49.210000,49.260000,49.160000,50.390000,10447057.000000,518880000.000000,55300.000000,2720000.000000
10:16:00,49.200000,49.190000,49.200000,49.170000,50.390000,10505417.000000,521750000.000000,58360.000000,2870000.000000
10:17:00,49.150000,49.220000,49.220000,49.150000,50.390000,10554657.000000,524170000.000000,49240.000000,2420000.000000
10:18:00,49.020000,49.130000,49.140000,49.020000,50.390000,10605257.000000,526650000.000000,50600.000000,2480000.000000
10:19:00,49.050000,49.010000,49.100000,49.000000,50.390000,10684857.000000,530550000.000000,79600.000000,3900000.000000
10:20:00,49.400000,49.040000,49.400000,48.990000,50.390000,10792642.000000,535850000.000000,107785.000000,5300000.000000
10:21:00,49.970000,49.400000,49.970000,49.400000,50.390000,10880567.000000,540220000.000000,87925.000000,4370000.000000
10:22:00,50.010000,49.990000,50.040000,49.950000,50.390000,11163267.000000,554350000.000000,282700.000000,14130000.000000
10:23:00,50.100000,50.230000,50.450000,50.100000,50.390000,11576867.000000,575180000.000000,413600.000000,20830000.000000
10:24:00,49.720000,50.120000,50.120000,49.720000,50.390000,11630342.000000,577850000.000000,53475.000000,2670000.000000
10:25:00,49.920000,49.720000,49.920000,49.710000,50.390000,11771642.000000,584880000.000000,141300.000000,7030000.000000
10:26:00,49.800000,50.050000,50.240000,49.800000,50.390000,11898042.000000,591220000.000000,126400.000000,6340000.000000
10:27:00,49.720000,49.870000,49.980000,49.720000,50.390000,12061642.000000,599390000.000000,163600.000000,8170000.000000
10:28:00,49.930000,49.720000,49.950000,49.720000,50.390000,12200442.000000,606300000.000000,138800.000000,6910000.000000
10:29:00,49.600000,49.930000,49.940000,49.600000,50.390000,12334842.000000,613000000.000000,134400.000000,6700000.000000
10:30:00,49.450000,49.580000,49.580000,49.450000,50.390000,12363542.000000,614420000.000000,28700.000000,1420000.000000
10:31:00,49.580000,49.470000,49.750000,49.470000,50.390000,12455042.000000,618960000.000000,91500.000000,4540000.000000
10:32:00,49.490000,49.600000,49.600000,49.490000,50.390000,12487542.000000,620570000.000000,32500.000000,1610000.000000
10:33:00,49.300000,49.500000,49.500000,49.300000,50.390000,12569042.000000,624600000.000000,81500.000000,4030000.000000
10:34:00,49.230000,49.360000,49.370000,49.210000,50.390000,12604842.000000,626360000.000000,35800.000000,1760000.000000
10:35:00,49.150000,49.210000,49.260000,49.150000,50.390000,12672542.000000,629690000.000000,67700.000000,3330000.000000
10:36:00,49.100000,49.140000,49.140000,49.100000,50.390000,12712642.000000,631660000.000000,40100.000000,1970000.000000
10:37:00,49.140000,49.100000,49.140000,49.080000,50.390000,12791542.000000,635530000.000000,78900.000000,3870000.000000
10:38:00,49.030000,49.150000,49.200000,49.030000,50.390000,12864942.000000,639130000.000000,73400.000000,3600000.000000
10:39:00,49.020000,49.030000,49.040000,49.010000,50.390000,12905542.000000,641120000.000000,40600.000000,1990000.000000
10:40:00,49.250000,49.030000,49.270000,49.020000,50.390000,12970642.000000,644320000.000000,65100.000000,3200000.000000
10:41:00,49.180000,49.260000,49.300000,49.180000,50.390000,13003042.000000,645920000.000000,32400.000000,1600000.000000
10:42:00,49.230000,49.170000,49.230000,49.100000,50.390000,13031942.000000,647340000.000000,28900.000000,1420000.000000
10:43:00,49.350000,49.250000,49.350000,49.230000,50.390000,13071742.000000,649300000.000000,39800.000000,1960000.000000
10:44:00,49.440000,49.300000,49.440000,49.300000,50.390000,13147342.000000,653030000.000000,75600.000000,3730000.000000
10:45:00,49.560000,49.450000,49.570000,49.450000,50.390000,13162742.000000,653790000.000000,15400.000000,760000.000000
10:46:00,49.630000,49.560000,49.630000,49.560000,50.390000,13201142.000000,655690000.000000,38400.000000,1900000.000000
10:47:00,49.650000,49.630000,49.720000,49.630000,50.390000,13215142.000000,656390000.000000,14000.000000,700000.000000
10:48:00,50.180000,49.650000,50.200000,49.650000,50.390000,13291242.000000,660200000.000000,76100.000000,3810000.000000
10:49:00,49.990000,50.400000,50.440000,49.990000,50.390000,13441042.000000,667720000.000000,149800.000000,7520000.000000
10:50:00,50.190000,49.950000,50.250000,49.950000,50.390000,13482342.000000,669790000.000000,41300.000000,2070000.000000
10:51:00,50.010000,50.190000,50.190000,50.000000,50.390000,13522442.000000,671800000.000000,40100.000000,2010000.000000
10:52:00,49.990000,50.040000,50.070000,49.990000,50.390000,13546542.000000,673010000.000000,24100.000000,1210000.000000
10:53:00,49.890000,49.990000,49.990000,49.760000,50.390000,13616042.000000,676480000.000000,69500.000000,3470000.000000
10:54:00,49.760000,49.950000,49.950000,49.760000,50.390000,13637442.000000,677550000.000000,21400.000000,1070000.000000
10:55:00,49.870000,49.760000,49.880000,49.710000,50.390000,13646842.000000,678020000.000000,9400.000000,470000.000000
10:56:00,49.910000,49.870000,49.980000,49.870000,50.390000,13668842.000000,679120000.000000,22000.000000,1100000.000000
10:57:00,50.150000,49.900000,50.190000,49.900000,50.390000,13735742.000000,682460000.000000,66900.000000,3340000.000000
10:58:00,50.340000,50.150000,50.420000,50.080000,50.390000,13792142.000000,685300000.000000,56400.000000,2840000.000000
10:59:00,50.110000,50.340000,50.340000,50.110000,50.390000,13888742.000000,690150000.000000,96600.000000,4850000.000000
11:00:00,50.470000,50.270000,50.530000,50.260000,50.390000,14020842.000000,696810000.000000,132100.000000,6660000.000000
11:01:00,50.250000,50.370000,50.400000,50.250000,50.390000,14124742.000000,702040000.000000,103900.000000,5230000.000000
11:02:00,50.450000,50.200000,50.490000,50.190000,50.390000,14217042.000000,706690000.000000,92300.000000,4650000.000000
11:03:00,50.450000,50.460000,50.490000,50.390000,50.390000,14277842.000000,709760000.000000,60800.000000,3070000.000000
11:04:00,50.300000,50.390000,50.400000,50.250000,50.390000,14304642.000000,711110000.000000,26800.000000,1350000.000000
11:05:00,50.270000,50.290000,50.340000,50.250000,50.390000,14316442.000000,711700000.000000,11800.000000,590000.000000
11:06:00,50.350000,50.270000,50.450000,50.260000,50.390000,14431542.000000,717500000.000000,115100.000000,5800000.000000
11:07:00,50.320000,50.350000,50.390000,50.180000,50.390000,14587042.000000,725330000.000000,155500.000000,7830000.000000
11:08:00,50.340000,50.330000,50.410000,50.330000,50.390000,14605942.000000,726280000.000000,18900.000000,950000.000000
11:09:00,50.410000,50.350000,50.410000,50.330000,50.390000,14630542.000000,727520000.000000,24600.000000,1240000.000000
11:10:00,50.310000,50.390000,50.400000,50.230000,50.390000,14718542.000000,731950000.000000,88000.000000,4430000.000000
11:11:00,50.330000,50.270000,50.390000,50.250000,50.390000,14734142.000000,732730000.000000,15600.000000,780000.000000
11:12:00,50.270000,50.320000,50.330000,50.270000,50.390000,14759942.000000,734030000.000000,25800.000000,1300000.000000
11:13:00,50.220000,50.270000,50.270000,50.210000,50.390000,14779542.000000,735020000.000000,19600.000000,990000.000000
11:14:00,50.230000,50.200000,50.300000,50.170000,50.390000,14823942.000000,737250000.000000,44400.000000,2230000.000000
11:15:00,50.200000,50.240000,50.260000,50.170000,50.390000,14863842.000000,739250000.000000,39900.000000,2000000.000000
11:16:00,50.010000,50.210000,50.210000,50.010000,50.390000,14884542.000000,740290000.000000,20700.000000,1040000.000000
11:17:00,50.150000,50.110000,50.210000,50.090000,50.390000,14931742.000000,742650000.000000,47200.000000,2360000.000000
11:18:00,50.190000,50.130000,50.190000,50.130000,50.390000,14946242.000000,743380000.000000,14500.000000,730000.000000
11:19:00,50.390000,50.170000,50.400000,50.170000,50.390000,14967442.000000,744450000.000000,21200.000000,1070000.000000
11:20:00,50.310000,50.400000,50.400000,50.310000,50.390000,14981242.000000,745140000.000000,13800.000000,690000.000000
11:21:00,50.130000,50.320000,50.320000,50.120000,50.390000,14990642.000000,745610000.000000,9400.000000,470000.000000
11:22:00,50.110000,50.120000,50.130000,50.110000,50.390000,14999842.000000,746070000.000000,9200.000000,460000.000000
11:23:00,50.040000,50.070000,50.110000,50.020000,50.390000,15010342.000000,746600000.000000,10500.000000,530000.000000
11:24:00,50.060000,50.040000,50.060000,50.040000,50.390000,15021842.000000,747180000.000000,11500.000000,580000.000000
11:25:00,50.010000,50.010000,50.100000,50.000000,50.390000,15036942.000000,747940000.000000,15100.000000,760000.000000
11:26:00,49.990000,50.090000,50.090000,49.980000,50.390000,15061642.000000,749170000.000000,24700.000000,1230000.000000
11:27:00,49.910000,49.990000,50.000000,49.900000,50.390000,15070742.000000,749620000.000000,9100.000000,450000.000000
11:28:00,49.930000,49.910000,49.960000,49.900000,50.390000,15090242.000000,750590000.000000,19500.000000,970000.000000
11:29:00,50.100000,49.960000,50.100000,49.960000,50.390000,15108042.000000,751480000.000000,17800.000000,890000.000000
13:00:00,50.050000,50.050000,50.190000,50.020000,50.390000,15139932.000000,753080000.000000,31890.000000,1600000.000000
13:01:00,49.720000,50.000000,50.000000,49.720000,50.390000,15171942.000000,754680000.000000,32010.000000,1600000.000000
13:02:00,49.700000,49.700000,49.780000,49.680000,50.390000,15217342.000000,756940000.000000,45400.000000,2260000.000000
13:03:00,49.780000,49.720000,49.810000,49.720000,50.390000,15255042.000000,758820000.000000,37700.000000,1880000.000000
13:04:00,50.000000,49.770000,50.180000,49.720000,50.390000,15276542.000000,759890000.000000,21500.000000,1070000.000000
13:05:00,50.000000,50.170000,50.170000,49.880000,50.390000,15299042.000000,761020000.000000,22500.000000,1130000.000000
13:06:00,50.000000,50.010000,50.090000,49.990000,50.390000,15318042.000000,761970000.000000,19000.000000,950000.000000
13:07:00,50.300000,50.000000,50.300000,50.000000,50.390000,15351642.000000,763660000.000000,33600.000000,1690000.000000
13:08:00,50.100000,50.300000,50.300000,50.010000,50.390000,15433542.000000,767770000.000000,81900.000000,4110000.000000
13:09:00,50.260000,50.100000,50.270000,50.100000,50.390000,15465592.000000,769380000.000000,32050.000000,1610000.000000
13:10:00,50.180000,50.160000,50.240000,50.160000,50.390000,15472392.000000,769720000.000000,6800.000000,340000.000000
13:11:00,50.150000,50.180000,50.180000,50.120000,50.390000,15492892.000000,770750000.000000,20500.000000,1030000.000000
13:12:00,50.050000,50.150000,50.150000,50.030000,50.390000,15538692.000000,773050000.000000,45800.000000,2300000.000000
13:13:00,50.060000,50.030000,50.100000,50.010000,50.390000,15561292.000000,774180000.000000,22600.000000,1130000.000000
13:14:00,50.100000,50.100000,50.100000,50.050000,50.390000,15574192.000000,774830000.000000,12900.000000,650000.000000
13:15:00,50.040000,50.100000,50.100000,50.030000,50.390000,15583392.000000,775290000.000000,9200.000000,460000.000000
13:16:00,50.040000,50.030000,50.040000,50.030000,50.390000,15595892.000000,775920000.000000,12500.000000,630000.000000
13:17:00,50.040000,50.040000,50.040000,50.030000,50.390000,15613692.000000,776810000.000000,17800.000000,890000.000000
13:18:00,50.090000,50.030000,50.100000,50.030000,50.390000,15629267.000000,777590000.000000,15575.000000,780000.000000
13:19:00,49.890000,50.100000,50.100000,49.890000,50.390000,15690692.000000,780660000.000000,61425.000000,3070000.000000
13:20:00,49.990000,49.890000,50.250000,49.890000,50.390000,15725992.000000,782430000.000000,35300.000000,1770000.000000
13:21:00,49.900000,49.950000,49.980000,49.800000,50.390000,15753292.000000,783790000.000000,27300.000000,1360000.000000
13:22:00,50.000000,49.990000,50.070000,49.920000,50.390000,15769692.000000,784610000.000000,16400.000000,820000.000000
13:23:00,50.160000,50.010000,50.160000,50.010000,50.390000,15803792.000000,786320000.000000,34100.000000,1710000.000000
13:24:00,50.150000,50.140000,50.150000,50.030000,50.390000,15835492.000000,787910000.000000,31700.000000,1590000.000000
13:25:00,50.150000,50.150000,50.160000,50.080000,50.390000,15843392.000000,788310000.000000,7900.000000,400000.000000
13:26:00,50.040000,50.100000,50.100000,50.040000,50.390000,15850892.000000,788690000.000000,7500.000000,380000.000000
13:27:00,50.000000,50.030000,50.030000,50.000000,50.390000,15860792.000000,789190000.000000,9900.000000,500000.000000
13:28:00,49.940000,50.000000,50.000000,49.900000,50.390000,15872192.000000,789760000.000000,11400.000000,570000.000000
13:29:00,50.150000,49.900000,50.150000,49.900000,50.390000,15895392.000000,790920000.000000,23200.000000,1160000.000000
13:30:00,49.930000,49.960000,49.990000,49.930000,50.390000,15907392.000000,791520000.000000,12000.000000,600000.000000
13:31:00,49.950000,49.930000,49.980000,49.930000,50.390000,15922592.000000,792280000.000000,15200.000000,760000.000000
13:32:00,49.900000,49.950000,49.950000,49.900000,50.390000,15931892.000000,792740000.000000,9300.000000,460000.000000
13:33:00,49.900000,49.890000,49.910000,49.890000,50.390000,15961992.000000,794240000.000000,30100.000000,1500000.000000
13:34:00,49.880000,49.900000,49.900000,49.860000,50.390000,15981092.000000,795190000.000000,19100.000000,950000.000000
13:35:00,49.850000,49.880000,49.880000,49.850000,50.390000,15998392.000000,796050000.000000,17300.000000,860000.000000
