timestamp,source,tick_time,side,price,last_price,shares,amount,commission,stamp_tax,cash_after,position_shares,asset_after,position_pct_after,target_pct,mode,day_trade_count,reason,detail,execution_source,orderbook_fallback,day_vwap_dev,local_vwap_dev,velocity,acceleration,vol_mom,day_return,vwap,local_vwap,range_position,orderbook_imbalance,cross_buy_score,cross_sell_score,local_trim_score,local_cover_score,buy_timing_score,sell_timing_score
2026-05-26 13:05:51,backtest,13:05:51,BUY,52.27,52.26,5600,292712.0,29.2712,0.0,1141640.439299999,14400,1894184.439299999,0.39729182881372666,0.4,DEFENSE,2,V6 floor refill,floor=1.00 day_dev=0.09% local_dev=1.77% vel=0.69% acc=-0.95% vol=1.1x,tick_history_price_slipped,True,0.0008691611377218411,0.01768587133905375,0.006936416184970984,-0.009514817657567232,1.0829450139794967,-0.027359017308765998,52.214617084009554,51.35179869524688,0.3736263736263734,0.0,0.0,0.0,0.7895290446351251,0.0,0.00737289013151082,0.4320652371005973
2026-05-27 11:05:21,backtest,11:05:21,BUY,51.74,51.73,100,5174.0,5.0,0.0,1136461.439299999,14500,1886546.439299999,0.3975968915338857,0.4,DEFENSE,1,V6 floor refill,floor=1.00 day_dev=-2.50% local_dev=-0.66% vel=-0.33% acc=-0.02% vol=1.0x,tick_history_price_slipped,True,-0.025036251985636748,-0.006580911440676518,-0.0032755298651252485,-0.00020215299228609762,0.9605586963751248,-0.024146387474061504,53.05838304793863,52.07268573328895,0.0,0.0,0.0,0.0,0.0,0.0,0.43852991041159745,0.07334632247194851
2026-05-27 11:15:18,backtest,11:15:18,BUY,51.18,51.17,100,5118.0,5.0,0.0,1131338.439299999,14600,1878420.439299999,0.39771820214988884,0.4,DEFENSE,2,V6 floor refill,floor=1.00 day_dev=-3.33% local_dev=-1.16% vel=-0.47% acc=0.23% vol=1.3x,tick_history_price_slipped,True,-0.0332668874057066,-0.011575119120208477,-0.004668352460610703,0.0022854818063393623,1.3292307692307692,-0.03471043199396329,52.93084444235272,51.769235062611806,0.0,0.0,0.0,0.0,0.0,0.0,0.621974310658712,0.0662709677419351
2026-05-27 13:00:24,backtest,13:00:24,BUY,50.6,50.59,100,5060.0,5.0,0.0,1126273.439299999,14700,1869946.439299999,0.39769748714213904,0.4,DEFENSE,3,V6 floor refill,floor=1.00 day_dev=-3.94% local_dev=-1.13% vel=-0.06% acc=0.30% vol=0.9x,tick_history_price_slipped,True,-0.039387131895028404,-0.011328777142578406,-0.0005926511260371248,0.0029506559605768645,0.8679590343818581,-0.045651763818147395,52.664295555191075,51.169690014630575,0.007177033492823239,0.0,0.0,0.0,0.0,0.0,0.6084415726900786,0.0662709677419351
2026-05-27 13:41:54,backtest,13:41:54,BUY,50.03,50.02,100,5003.0,5.0,0.0,1121265.439299999,14800,1861561.439299999,0.39767476075265756,0.4,DEFENSE,4,V6 floor refill,floor=1.00 day_dev=-4.32% local_dev=-0.99% vel=-0.68% acc=-0.40% vol=1.5x,tick_history_price_slipped,True,-0.04322079001334089,-0.009902588965805315,-0.006751389992057155,-0.0039791127643343804,1.4698630136986301,-0.056404451990190396,52.27956406023649,50.52028158295273,0.0,0.0,0.0,0.0,0.0,0.0,0.5372385549171756,0.2055399144936384
2026-05-27 14:06:00,backtest,14:06:00,BUY,49.42,49.41,100,4942.0,5.0,0.0,1116318.439299999,14900,1852527.439299999,0.39740787876166944,0.4,DEFENSE,5,V6 floor refill,floor=1.00 day_dev=-4.80% local_dev=-0.95% vel=-0.72% acc=-0.42% vol=0.9x,tick_history_price_slipped,True,-0.04802537953499231,-0.009482641880725895,-0.007233273056058032,-0.004228465363750322,0.9156407109773961,-0.06791171477079794,51.90264418589738,49.883022841534334,0.0,0.0,0.0,0.0,0.0,0.0,0.4882738608124439,0.21426725547319642
2026-06-04 09:30:00,backtest,09:30:00,BUY,48.0,48.0,300,14400.0,5.0,0.0,1101913.439299999,15200,1831513.439299999,0.3983590752568279,0.4,DEFENSE,1,V6 floor refill,floor=1.00 day_dev=-0.05% local_dev=-0.07% vel=0.00% acc=0.00% vol=0.0x,sp1,False,-0.0004810360777058875,-0.00070175438596487,0.0,0.0,0.0,-0.024786672084518457,48.023100844069305,48.03370786516854,0.28571428571428864,-0.10037174721189591,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-04 09:37:33,backtest,09:37:33,BUY,47.32,47.33,100,4732.0,5.0,0.0,1097176.439299999,15300,1821325.439299999,0.3975945124218528,0.4,DEFENSE,2,V6 floor refill,floor=1.00 day_dev=-1.33% local_dev=-1.32% vel=-1.76% acc=-1.76% vol=0.0x,sp1,False,-0.013278465171192466,-0.01321340464649845,-0.017642175176421748,-0.017642175176421748,0.0,-0.03839902478667212,47.96692717182014,47.9637646304313,0.01807228915662715,-0.28125,0.0,0.0,0.0,0.0,0.3767864967413047,0.2864000000000001
2026-06-04 09:55:51,backtest,09:55:51,BUY,46.82,46.81,100,4682.0,5.0,0.0,1092489.439299999,15400,1813363.439299999,0.3975342087399062,0.4,DEFENSE,3,V6 floor refill,floor=1.00 day_dev=-1.48% local_dev=-1.45% vel=-0.95% acc=-1.02% vol=0.0x,sp1,False,-0.014758617077003655,-0.01446279678300677,-0.009521794329242383,-0.01015698382744279,0.0,-0.0489638358390897,47.51119960179194,47.49693857035805,0.0,0.13229018492176386,0.0,0.0,0.0,0.0,0.42242531520251353,0.2864000000000001
2026-06-04 10:11:39,backtest,10:11:39,BUY,46.33,46.3,100,4633.0,5.0,0.0,1087851.439299999,15500,1805501.439299999,0.39747960559822987,0.4,DEFENSE,4,V6 floor refill,floor=1.00 day_dev=-2.13% local_dev=-1.25% vel=-0.49% acc=-0.13% vol=0.8x,sp1,False,-0.021346293698285113,-0.01248966297493237,-0.004943047496239084,-0.001302790536924281,0.756345308200684,-0.05932547744819183,47.30989082437082,46.885585156993336,0.0,0.6043956043956044,0.0,0.0,0.0,0.0,0.49639850891883075,0.0519976687923499
2026-06-04 13:04:54,backtest,13:04:54,BUY,45.82,45.82,100,4582.0,5.0,0.0,1083264.439299999,15600,1798056.439299999,0.397535908426921,0.4,DEFENSE,5,V6 floor refill,floor=1.00 day_dev=-2.27% local_dev=-0.67% vel=-0.33% acc=-0.46% vol=1.5x,sp1,False,-0.022657754030001587,-0.006723579814994163,-0.0032629976071351097,-0.004569902420901273,1.4702646057112916,-0.06907761072734653,46.88224640747448,46.130159811370184,0.0,-0.13655336911150864,0.0,0.0,0.0,0.0,0.4608129272931662,0.16634658473154465
2026-06-10 09:30:00,backtest,09:30:00,BUY,41.05,41.05,1100,45155.0,5.0,0.0,1038104.439299999,16700,1723639.439299999,0.3977252924070988,0.4,DEFENSE,1,V6 floor refill,floor=1.00 day_dev=-0.13% local_dev=-0.83% vel=0.00% acc=0.00% vol=0.0x,sp1,False,-0.0012577319587628866,-0.008342696629213608,0.0,0.0,0.0,-0.018177469504903288,41.101694915254235,41.395348837209305,0.07407407407406043,0.6121883656509696,0.0,0.0,0.0,0.0,0.10873194221509042,0.0
2026-06-10 09:30:21,backtest,09:30:21,BUY,40.55,40.5,200,8109.999999999999,5.0,0.0,1029989.439299999,16900,1714439.439299999,0.39922670017405754,0.4,DEFENSE,2,V6 floor refill,floor=1.00 day_dev=-1.17% local_dev=-1.23% vel=0.00% acc=0.00% vol=0.0x,sp1,False,-0.011701966717095336,-0.012266187050359756,0.0,0.0,0.0,-0.031332217172925225,40.97954122752635,41.00294985250738,0.0,-0.37254901960784315,0.0,0.0,0.0,0.0,0.33475123337681817,0.0
2026-06-10 10:33:00,backtest,10:33:00,BUY,39.8,39.79,200,7959.999999999999,5.0,0.0,1022024.439299999,17100,1702433.439299999,0.3996684888190215,0.4,DEFENSE,3,V6 floor refill,floor=1.00 day_dev=-1.06% local_dev=-0.80% vel=-0.52% acc=-0.30% vol=1.2x,sp1,False,-0.010598232837099708,-0.008024065116841395,-0.005249999999999977,-0.0030050511349463127,1.174972386459619,-0.04831380052618994,40.21622087263643,40.11186017802612,0.0,-0.1694915254237288,0.0,0.0,0.0,0.0,0.2595211442520909,0.10517678972312096
