timestamp,source,tick_time,side,price,last_price,shares,amount,commission,stamp_tax,cash_after,position_shares,asset_after,position_pct_after,target_pct,mode,day_trade_count,reason,detail,execution_source,orderbook_fallback,day_vwap_dev,local_vwap_dev,velocity,acceleration,vol_mom,day_return,vwap,local_vwap,range_position,orderbook_imbalance,cross_buy_score,cross_sell_score,local_trim_score,local_cover_score,buy_timing_score,sell_timing_score
2026-06-22 13:29:03,runtime,13:29:03,BUY,39.02,39.02,200,7804.000000000001,5.0,0.0,1014215.439299999,17300,1689261.439299999,0.39961013984888416,0.4,DEFENSE,1,V6 floor refill,floor=1.00 day_dev=-4.56% local_dev=-1.29% vel=-0.61% acc=-0.33% vol=1.5x regime=RANGE band=40-100% score=0.00 tags=warmup,,,-0.04562072873426881,-0.012855713240623068,-0.006113092205807358,-0.0033190866177962297,1.4623578263224408,-0.0656130268199232,40.88521322162657,39.528162724920264,0.0,-0.3,0.0,0.0,0.0,0.0,0.5871964147187075,0.13979408526271495
2026-06-24 10:50:09,runtime,10:50:09,BUY,38.26,38.26,200,7652.0,5.0,0.0,1006558.439299999,17500,1676108.439299999,0.39946699408042313,0.4,DEFENSE,1,V6 floor refill,floor=1.00 day_dev=-2.13% local_dev=-1.59% vel=-0.78% acc=-0.19% vol=1.1x regime=RANGE band=40-100% score=0.00 tags=warmup,,,-0.021311806477686046,-0.015856390199576964,-0.007780082987551951,-0.0018507197496041572,1.1454882362850243,-0.03917629331993977,39.09314555262148,38.876440002246056,0.0,-0.9670675300647549,0.0,0.0,0.0,0.0,0.5664817841025852,0.07767405170715079
2026-06-24 14:00:00,runtime,14:00:00,BUY,39.42,39.42,17400,685908.0,68.5908,0.0,320581.84849999903,34900,1696339.848499999,0.8110155528189261,0.8113713566036808,ATTACK,2,V6 cross-day add,cross_buy=0.29 target=81.1% timing=0.12 day_dev=1.06% local_dev=-0.89% vel=-0.08% acc=-0.10% vol=0.7x exec=delayed_buy regime=RANGE band=40-100% score=0.00 tags=warmup,,,0.010574101574101658,-0.008901078198842671,-0.0007604562737643095,-0.0010140059695048498,0.7489080079417605,-0.010045203415369075,39.007530411276306,39.77403176704169,0.5688073394495423,0.49514563106796117,0.0,0.0,0.0,0.0,0.11830419769444578,0.055278288292894925
2026-06-25 10:21:12,runtime,10:21:12,SELL,42.06,42.06,13000,546780.0,54.678000000000004,273.39,867033.7804999991,21900,1788147.780499999,0.5151218540463359,0.5151106565040009,DEFENSE,1,V6 cross-day reduce,cross_sell=0.49 target=51.5% timing=0.54 day_dev=3.07% local_dev=1.15% vel=2.29% acc=-0.16% vol=3.7x regime=RANGE band=40-100% score=0.00 tags=warmup,,,0.03067572588198586,0.011527275512543511,0.022859922178988468,-0.0015546268992376877,3.662738111552693,0.06914082358922213,40.808179472751014,41.58068795395368,0.8237885462555072,0.6666666666666666,0.0,0.4865509039368395,0.2878843103672962,0.0,0.16,0.5377541632206333
